route,routeName,tsm_id,street,locality,city,district,state,country,pincode,class,landline,mobile,fax,email,contact_person,latitude,longitude,Sales Rep name,Territory Manager name,id,external_id,name,stage,retailer_created_date,retailer_created_by,retailer_created_by_name,modified_date,modified_by,deleted_date,deleted_by,CF_Collections Due,Profile Completeness,SR_status,Verified (Y/N),Deptt.,Sub_Deptt.,name,Shop_Code,zxc,zxc
,,171025,"IIIrd Floor, Old MCD Property Tax Building,",Lajpat Nagar,New Delhi,,Delhi,,110024,,,,,,,,,,Naresh Kumar Gambhir,3461428,,DSIIDC_Lajpat_NG,NA,03-04-2018 12:03,169480,Maneesh Kumar,,,,,,0,Inactive,,0,,DSIIDC_Lajpat_NG,,#N/A,#N/A
274508,Sanjay Kumars Route,170866,"Shop No.80, Khann Mkt, Lodhi Colony , New Delhi, D",Lodhi Colony,Delhi,New Delhi,Delhi,,,,,9811035610,,,jakad,28.584138,77.2205737,Sanjay Kumar,Rajan Lajras,3413421,ISOFF89,DCCWS-KHANNA MKT. LODHI COLONY,NA,15-03-2018 14:21,169480,Maneesh Kumar,21-04-2018 13:56,Sanjay Kumar,,,,62,Active,,DCCWS,Govt,KHANNA MKT. LODHI COLONY,P0161,P0161,#N/A
274504,Rajinder Singhs Route,170866,"Shop No.4, Csc Dda Market, Phase-Ii, Masjid Mod, N",Masjid Moth,Delhi,New Delhi,Delhi,,,,,9899095282,,,MR.manish gupta,,,Rajinder Singh,Rajan Lajras,3413424,ISOFF92,"DCCWS-MASJID MOTH, NEW DELHI",NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,"MASJID MOTH, NEW DELHI",P0744,P0744,#N/A
274509,Dhiraj Mishras Route,170866,"Shop No.1,2,3, Prop.No. D-130, Bhatti Mkt, Harsh V",Harsh Vihar Bhatti Mkt,Delhi,South Delhi,Delhi,,,,,8587913131,,,dinesh,28.5002197,77.3283051,Dhiraj Mishra,Rajan Lajras,3413532,ISOFF200,DCCWS-HARSH VIHAR BHATTI MKT,NA,15-03-2018 14:21,169480,Maneesh Kumar,14-04-2018 20:14,Dhiraj Mishra,,,,62,Active,,DCCWS,Govt,HARSH VIHAR BHATTI MKT,P0191,P0191,#N/A
274509,Dhiraj Mishras Route,170866,"Shop No. D7-D10,Shiv Market, Budh Vihar, Badarpur, Delhi, Delhi, 110044",Badarpur,Delhi,South Delhi,Delhi,India,,,,,,,,0,0,Dhiraj Mishra,Rajan Lajras,3413539,ISOFF207,"DCCWS-SHIV MARKET, BUDH VIHAR, BADARPUR",NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,"SHIV MARKET, BUDH VIHAR, BADARPUR",P1464,P1464,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"Shop No. 43, Block-B, Ground, Floor, Lsc, Dilshad",Dilshad Garden,Delhi,East Delhi,Delhi,,,,,9818325217,,,suresh ji,28.6780105,77.3086474,Rajesh Kumar Chauhan,Rajan Lajras,3413546,ISOFF214,DCCWS-DILSHAD GARDEN,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,DILSHAD GARDEN,P1047,P1047,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"28/8, Gali No.15, Main Market, Vishwas Nagar, New",Vishwas Nagar,Delhi,East Delhi,Delhi,,,,,9810584635,,,tiwari ji,28.6621916,77.2884787,Rajesh Kumar Chauhan,Rajan Lajras,3413580,ISOFF247,DCCWS-VISHWAS NAGAR(CL),NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,VISHWAS NAGAR(CL),P0164,P0164,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"Shop No. 21 & 22, Punarwas Bazar Nand Nagri, New D",Nand Nagri,Delhi,North East Delhi,Delhi,,,,,9868228124,,,brijpal ji,28.697383,77.3130672,Rajesh Kumar Chauhan,Rajan Lajras,3413605,ISOFF272,DCCWS-NAND NAGRI,NA,15-03-2018 14:21,169480,Maneesh Kumar,03-05-2018 19:48,Rajesh Kumar Chauhan,,,,62,Active,,DCCWS,Govt,NAND NAGRI,,0,"SHOP NO. B-1/15-16, DDA MARKET, NAND NAGRI DELHI , NEW DELHI, DELHI"
274506,Rajesh Kumar Chauhans Route,170866,"Shop No.5 & 6, Puranwas Bazar, Nr. Gagan Cinema, D",Nand Nagri,Delhi,North East Delhi,Delhi,,,,,9990230994,,,pande ji,28.6975004,77.3131196,Rajesh Kumar Chauhan,Rajan Lajras,3413606,ISOFF273,DCCWS-NAND NAGRI - 1,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,NAND NAGRI - 1,P0177,P0177,#N/A
274511,Vineet Kumar Ranas Route,170867,"Shop No. B-1/7 39 And 40 , Nand Nagri Delhi, New Delhi, Delhi",Nand Nagri,Delhi,North East Delhi,Delhi,India,,,,,,,,0,0,Vineet Kumar Rana,Sanjeev Kumar,3413608,ISOFF275,DCCWS-NAND NAGRI (SPL),NA,15-03-2018 14:21,169480,Maneesh Kumar,16-04-2018 13:22,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,NAND NAGRI (SPL),,0,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"Main Market, Sherpur Chowk, Karawal Nagar , New De",Karawal Nagar,Delhi,North East Delhi,Delhi,,,,,7503877200,,,kishor ji,28.7120969,77.261878,Rajesh Kumar Chauhan,Rajan Lajras,3413624,ISOFF291,"DCCWS-SHERPUR CHOWK, KARAWAL NAGAR",NA,15-03-2018 14:21,169480,Maneesh Kumar,19-04-2018 12:19,Rajesh Kumar Chauhan,,,,62,Active,,DCCWS,Govt,"SHERPUR CHOWK, KARAWAL NAGAR",P0184,P0184,#N/A
274508,Sanjay Kumars Route,170866,"Shop No. 489/55/4, Maharishi Dayanand Marg, Corner",Malviya Nagar,Delhi,New Delhi,Delhi,,,,,9873150550,,,Chawan,28.540566,77.2126394,Sanjay Kumar,Rajan Lajras,3413643,ISOFF310,DCCWS-MALVIYA NAGAR,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,MALVIYA NAGAR,,0,"SHOP NO. 19, OLD MALVIYA NAGAR NEW DELHI, NEW DELHI, DELHI"
274508,Sanjay Kumars Route,170866,"Shop No.3, Lsc, Panchseel Park, Delhi, Delhi, 1100",Panchseel Park,Delhi,New Delhi,Delhi,,,,,9717063768,,,Uma shanker,28.5438991,77.2086941,Sanjay Kumar,Rajan Lajras,3413647,ISOFF314,DCCWS-PANCHSEEL PARK,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,PANCHSEEL PARK,,0,#N/A
274508,Sanjay Kumars Route,170866,"Shop No. Ab14, Dda Market, Safdarjang Enclave New Delhi, New Delhi, Delhi, 110041",Safdarjung Enclave,Delhi,New Delhi,Delhi,India,,,,,,,,0,0,Sanjay Kumar,Rajan Lajras,3413651,ISOFF318,DCCWS-SAFDARJUNG ENCLAVE,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,SAFDARJUNG ENCLAVE,P0171,P0171,#N/A
274508,Sanjay Kumars Route,170866,"Shop No. Ab-8/1, Dda Market, Safdarjung Enclave , ",Safdarjung Enclave,Delhi,New Delhi,Delhi,,,,,9958621961,,,Chander bali,28.5659176,77.1993046,Sanjay Kumar,Rajan Lajras,3413652,ISOFF319,DCCWS-SAFDARJUNG ENCLAVE - II,NA,15-03-2018 14:21,169480,Maneesh Kumar,20-04-2018 14:01,Sanjay Kumar,,,,62,Active,,DCCWS,Govt,SAFDARJUNG ENCLAVE - II,P0160,P0160,#N/A
274504,Rajinder Singhs Route,170866,"Shop No-4, Sector-3, Pushp Vihar, M.B.Road, New Delhi, New Delhi, Delhi",Pushp Vihar,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Rajinder Singh,Rajan Lajras,3413702,ISOFF369,"DCCWS-M B ROAD, PUSHAP VIHAR",NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,"M B ROAD, PUSHAP VIHAR",P0193,P0193,#N/A
274507,Manoj Ram Rajputs Route,170866,"Shop No. 9/15 & 9/16, Durga, Mkt. Khichripur, Delh",Khichripur,Delhi,East Delhi,Delhi,,,,,9910198057,,,ow prakash g,28.6186247,77.3164161,Manoj Ram Rajput,Rajan Lajras,3413711,ISOFF378,"DCCWS-DURGA MKT., KHICHRIPUR",NA,15-03-2018 14:21,169480,Maneesh Kumar,26-04-2018 15:36,Manoj Ram Rajput,,,,62,Active,,DCCWS,Govt,"DURGA MKT., KHICHRIPUR",P0174,P0174,#N/A
274507,Manoj Ram Rajputs Route,170866,"Shop No. 1&2, Plot No. 16, Commercial Complex, Rampura, New Delhi, Delhi",Rampura,Delhi,East Delhi,Delhi,India,,,,,,,,0,0,Manoj Ram Rajput,Rajan Lajras,3413726,ISOFF393,DCCWS-KHICHRI PUR,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,KHICHRI PUR,,0,"KHASRA NO.585/202, KHICHRI PUR MAIN MARKET, NEW DELHI, DELHI, 110091"
274507,Manoj Ram Rajputs Route,170866,"Shop No.138, Main, Road, Ghazipur , New Delhi, Del",Ghazipur,Delhi,East Delhi,Delhi,,,,,9990154000,,,RAJVEER G,28.634015,77.3153493,Manoj Ram Rajput,Rajan Lajras,3413732,ISOFF399,"DCCWS-MAIN ROAD, GAZIPUR",NA,15-03-2018 14:21,169480,Maneesh Kumar,26-04-2018 14:03,Manoj Ram Rajput,,,,62,Active,,DCCWS,Govt,"MAIN ROAD, GAZIPUR",P0186,P0186,#N/A
274507,Manoj Ram Rajputs Route,170866,"Khasra No.14 & 15, Main Road Kotla Village Mayur V","Mayur Vihar, P-1",Delhi,East Delhi,Delhi,,,,,9990740810,,,sarojpal g,28.6133789,77.3009883,Manoj Ram Rajput,Rajan Lajras,3413735,ISOFF402,Mayur Vihar Ph. I Kotla Vill.,NA,15-03-2018 14:21,169480,Maneesh Kumar,06-04-2018 14:34,Manoj Ram Rajput,,,,62,Active,,DCCWS,Govt,Mayur Vihar Ph. I Kotla Vill.,,0,#N/A
274507,Manoj Ram Rajputs Route,170866,"Main Road, Vikas Marg , New Delhi, Delhi",Vikas Marg,Delhi,East Delhi,Delhi,,,,,9811975570,,,Surender g,28.6309456,77.2783755,Manoj Ram Rajput,Rajan Lajras,3413763,ISOFF430,DCCWS-VIKAS MARG,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,VIKAS MARG,P0162,P0162,#N/A
274507,Manoj Ram Rajputs Route,170866,"Shop No. 14,15 Kotla Village, Mayur Vihar Phase-1,",Mayur Vihar Phase 1,Delhi,North East Delhi,Delhi,,,,,9711705204,,,Ashok Kumar G,28.6133789,77.3009883,Manoj Ram Rajput,Rajan Lajras,3413768,ISOFF435,DCCWS-KOTLA VILLAGE MAYUR VIHAR PHASE-1,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,KOTLA VILLAGE MAYUR VIHAR PHASE-1,P1523,P1523,#N/A
274512,Manoj Rais Route,170867,"Shop No. 2Kh 18/21, Auchandi Border New Delhi, New",Auchandi Border,Delhi,North West Delhi,Delhi,,,,,9868186187,,,D.H.Pal,28.8293699,76.9878086,Manoj Rai,Sanjeev Kumar,3413778,ISOFF637,DCCWS-AUCHANDI BORDER,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,AUCHANDI BORDER,,0,
274512,Manoj Rais Route,170867,"Shop No.20 & 22,Arihant Squre Shoping Complex,, Se",Bawana Industrial Area,Delhi,North West Delhi,Delhi,,,,,9999212719,,,Satpal malik,28.7916441,77.0639742,Manoj Rai,Sanjeev Kumar,3413786,ISOFF645,DCCWS-BAWANA INDUSTRIAL AREA SECTOR-4,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,BAWANA INDUSTRIAL AREA SECTOR-4,,0,#N/A
274512,Manoj Rais Route,170867,"Shopno.21, Krishna Vihar, Main Kanjhawal Road New",Krishna Vihar,Delhi,North West Delhi,Delhi,,,,,9999624560,,,Panday ji,28.7082748,77.0823052,Manoj Rai,Sanjeev Kumar,3413798,ISOFF657,DCCWS-KRISHNA VIHAR,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,KRISHNA VIHAR,P0178,P0178,#N/A
274512,Manoj Rais Route,170867,"Khasra No. 35/20/2,Main Bawana Road, Near Yamuna C","Main Bawana Road,Samaypur",Delhi,North West Delhi,Delhi,,,,,7065118063,,,Vicky,28.7438803,77.1266583,Manoj Rai,Sanjeev Kumar,3413802,ISOFF661,"DCCWS-MAIN BAWANA ROAD,SAMAYPUR",NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,"MAIN BAWANA ROAD,SAMAYPUR",P1702,P1702,#N/A
274512,Manoj Rais Route,170867,"Kh. No.72/12 Vpo Pooth Kalan, Krishna Vihar Delhi,",Pooth Kalan,Delhi,North West Delhi,Delhi,,,,,8587087724,,,Jitender kumar,28.7039155,77.0752574,Manoj Rai,Sanjeev Kumar,3413808,ISOFF667,DCCWS-POOTH KALAN DCCWS,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,POOTH KALAN DCCWS,P0726,P0726,#N/A
274512,Manoj Rais Route,170867,"Shop No. 14 & 15 Aggarwal, Shoping Square, Sector",Rohini Sec.19,Delhi,North West Delhi,Delhi,,,,,9818501792,,,Satywan ji,28.7380085,77.1407866,Manoj Rai,Sanjeev Kumar,3413816,ISOFF675,DCCWS-ROHINI SEC.19,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,ROHINI SEC.19,P0167,P0167,#N/A
274512,Manoj Rais Route,170867,"Shop No.274, Mukesh Kumar, Yadav Mkt, Naharpur, Ro",Rohini Sector 24,Delhi,North West Delhi,Delhi,,,,,9013362914,,,Ravi Dubay ji,28.7286818,77.0855994,Manoj Rai,Sanjeev Kumar,3413817,ISOFF676,DCCWS-ROHINI SECTOR 24,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,ROHINI SECTOR 24,P0195,P0195,#N/A
274512,Manoj Rais Route,170867,"Shop No.44, W. Mall, Plot No.9 Manglam Place,, Dis",Rohini Sector-3,Delhi,North West Delhi,Delhi,,,,,7011908896,,,Panday ji,28.6983613,77.1148916,Manoj Rai,Sanjeev Kumar,3413820,ISOFF679,DCCWS-ROHINI SECTOR-3,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,ROHINI SECTOR-3,P1691,P1691,#N/A
274512,Manoj Rais Route,170867,"Shop No. 4, Csc-3 Market, Rohini Sector-6, Delhi-110085, New Delhi, Delhi","Sector-6, Rohini",Delhi,North West Delhi,Delhi,India,,,,,,,,0,0,Manoj Rai,Sanjeev Kumar,3413825,ISOFF684,"DCCWS-SECTOR-6, ROHINI",NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,"SECTOR-6, ROHINI",P0631,P0631,#N/A
274512,Manoj Rais Route,170867,"Shop No. 17, Csc-6, Dda Market, Sector-16, Rohini,","Sector -16, Rohini",Delhi,West Delhi,Delhi,,,,,9015143123,,,R.P.Singh,28.7350625,77.1195638,Manoj Rai,Sanjeev Kumar,3413836,ISOFF695,"DCCWS-SECTOR -16, ROHINI",NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,"SECTOR -16, ROHINI",P0362,P0362,#N/A
274512,Manoj Rais Route,170867,"Shop No. G-6, G.F.Vardhman, Plaza, Fashion Mall, L",Pitampura,Delhi,New Delhi,Delhi,,,,,9968107239,,,Ashok kumar,28.688344,77.1137668,Manoj Rai,Sanjeev Kumar,3413838,ISOFF697,DCCWS-PITAM PURA FASHION MALL,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,PITAM PURA FASHION MALL,P0168,P0168,#N/A
274512,Manoj Rais Route,170867,"Shop No.9, Rajiv Nagar, Phase-Ii, New Delhi, Delhi",Rajiv Nagar,Delhi,New Delhi,Delhi,,,,,9818641706,,,Karambir sir ji,28.7255432,77.057408,Manoj Rai,Sanjeev Kumar,3413839,ISOFF698,DCCWS-RAJIV NAGAR,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,RAJIV NAGAR,P0180,P0180,"SHOP NO.9, RAJIV NAGAR, PHASE-II, NEW DELHI, DELHI, 110041"
274511,Vineet Kumar Ranas Route,170867,"G-39 & G-40,Vardhman Fortune Mall,Community Centre","G.T.Karnal Road, Gujra Wala Town",Delhi,North Delhi,Delhi,,,,,9212483064,,,vijender,28.7018763,77.1819796,Vineet Kumar Rana,Sanjeev Kumar,3413853,ISOFF712,"DCCWS-G.T.KARNAL ROAD, GUJRA WALA TOWN",NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,"G.T.KARNAL ROAD, GUJRA WALA TOWN",,0,#N/A
274511,Vineet Kumar Ranas Route,170867,"Shop No. 4, Block-A, Lsc, Jahangirpuri, New Delhi,",Jahangir Puri,Delhi,North Delhi,Delhi,,,,,8506045415,,,Ram Gopal,28.7290292,77.1661571,Vineet Kumar Rana,Sanjeev Kumar,3413857,ISOFF716,"DCCWS-JAHANGIRPURI, DELHI",NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,"JAHANGIRPURI, DELHI",P0206,P0206,#N/A
274511,Vineet Kumar Ranas Route,170867,"K.No. 15/32, 0-11 23 Min. (0-2), Libaspur, New Delhi, Delhi",Libaspur,Delhi,North West Delhi,Delhi,India,,,,,,,,0,0,Vineet Kumar Rana,Sanjeev Kumar,3413894,ISOFF753,Libaspur (Spl),NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,Libaspur (Spl),,0,#N/A
274511,Vineet Kumar Ranas Route,170867,"Cw-43, Sanjay Kumar Gandhi, Transport Nagar, New Delhi, Delhi, 110042",S.G.Transport Nagar-Ii,Delhi,North West Delhi,Delhi,India,,,,,,,,0,0,Vineet Kumar Rana,Sanjeev Kumar,3413905,ISOFF764,DCCWS-S.G.TRANSPORT NAGAR-II,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,S.G.TRANSPORT NAGAR-II,,0,#N/A
274511,Vineet Kumar Ranas Route,170867,"Plot No. Cw-321, Sanjay Kumar Gandhi Transport Nagar, Delhi, Delhi, 110042",S. G. Transport Nagar,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Vineet Kumar Rana,Sanjeev Kumar,3413910,ISOFF769,Sanjay Kumar Gandhi Tpt. Nagar Cl,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Active,,DCCWS,Govt,Sanjay Kumar Gandhi Tpt. Nagar Cl,,0,#N/A
274511,Vineet Kumar Ranas Route,170867,"Khasra No.10/24, Shiv Market, Main Gt Road Singhu",Singhu Border,Delhi,North West Delhi,Delhi,,,,,9891004386,,,jai pal,28.8578238,77.1243685,Vineet Kumar Rana,Sanjeev Kumar,3413915,ISOFF774,DCCWS-SINGHU BORDER,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,SINGHU BORDER,P0190,P0190,"KH.NO. 10/6/2, GT KARNAL ROAD, SINGHU BORDER,DELHI, NEW DELHI, DELHI"
274511,Vineet Kumar Ranas Route,170867,"K.N.432, Guru Nanak Market, G.T.Road, Siras Pur, D",Siras Pur,Delhi,Central Delhi,Delhi,,,,,9811630793,,,Rajesh gupta,28.7612644,77.1463333,Vineet Kumar Rana,Sanjeev Kumar,3413923,ISOFF782,"DCCWS-SIRASPUR, G.T. ROAD",NA,15-03-2018 14:21,169480,Maneesh Kumar,13-04-2018 17:35,Vineet Kumar Rana,,,,62,Active,,DCCWS,Govt,"SIRASPUR, G.T. ROAD",P0200,P0200,#N/A
274511,Vineet Kumar Ranas Route,170867,"Khasra No.15/32, Libaspur, Delhi, Delhi",Libaspur,Delhi,North East Delhi,Delhi,,,,,9871435817,,,jai bir singh,28.754973,77.1593996,Vineet Kumar Rana,Sanjeev Kumar,3413929,ISOFF788,DCCWS-LIBASPUR,NA,15-03-2018 14:21,169480,Maneesh Kumar,13-04-2018 17:59,Vineet Kumar Rana,,,,62,Active,,DCCWS,Govt,LIBASPUR,P1463,P1463,#N/A
274513,Vinod Singh Khetwals Route,170867,"Shop No.G-2, And Near Portion, Of G-5 Citi Chamber",Prashant Vihar,Delhi,NORTH WEST DELHI,Delhi,,,,,9817302786,,,saber khan,28.7127947,77.1371082,Vinod Singh Khetwal,Sanjeev Kumar,3413986,ISOFF845,DCCWS-PRASHANT VIHAR,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-05-2018 19:36,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,PRASHANT VIHAR,,0,#N/A
274513,Vinod Singh Khetwals Route,170867,"Shop No. 7, Road No. 43,Wz 607, Shakur Basti, New ",Shakur Basti,Delhi,NEW DELHI,Delhi,,,,,9210342784,,,ranvijay,28.683473,77.1373562,Vinod Singh Khetwal,Sanjeev Kumar,3414001,ISOFF860,DCCWS-SHAKUR BASTI,NA,15-03-2018 14:21,169480,Maneesh Kumar,17-04-2018 19:11,Vinod Singh Khetwal,,,,62,Active,,DCCWS,Govt,SHAKUR BASTI,P0634,P0634,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop Wz-183,Eastern Side G.F. Khasra No. 15/5,, 16,20, Village Chaukhandi Colony,Chand Nagar,, Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421335,ISOFF497,"DCCWS-CHAND NAGAR, CHAUKHANDI COLONY",NA,16-03-2018 15:46,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,"CHAND NAGAR, CHAUKHANDI COLONY",P0199,P0199,#N/A
274711,Rohit Kumars Routes,171026,"Plot No 53,Khasra No.63/15,63/6,Mundka Udyog Nagar, South Side,Mundka Industrial Area,Delhi-110041, Delhi, Delhi, 110041",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Rohit Kumar,Jitender Rajokharia,3421354,ISOFF516,DCCWS-MUNDKA UDYOG NAGAR,NA,16-03-2018 15:46,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,MUNDKA UDYOG NAGAR,,0,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Wz-342 Nangal Raya Near Lajwan, Chowk New Delhi, N",,Delhi,West Delhi,Delhi,,,,,8826210188,,,ashok,28.6139457,77.1066865,Jitender Pal,Jitender Rajokharia,3421355,ISOFF517,DCCWS-NANGAL RAYA,NA,16-03-2018 15:46,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,NANGAL RAYA,P0682,P0682,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No. 65, Bg-8, Dda Market,Paschim Vihar, Delhi",,Delhi,West Delhi,Delhi,,,,,9968806055,,,balram ,28.662481,77.1007563,Jitender Pal,Jitender Rajokharia,3421363,ISOFF525,Paschim Vihar Cl,NA,16-03-2018 15:46,169480,Maneesh Kumar,03-04-2018 13:45,Jitender Pal,,,,62,Active,,DCCWS,Govt,Paschim Vihar Cl,,0,#N/A
274710,Jatinder Pal Singhs Routes,171026,"1,8 & 9, 18-A, Guru Kirpa &, Phoolwati Complex, Ne",,Delhi,West Delhi,Delhi,,,,,9718181424,,,ajit yadav,28.677487,77.0939734,Jitender Pal,Jitender Rajokharia,3421365,ISOFF527,"DCCWS-PEERAGARHI,GURU KRIPA",NA,16-03-2018 15:46,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,"PEERAGARHI,GURU KRIPA",P0189,P0189,#N/A
274712,Deepak Sharmas Routes,171026,"Karmampura Road, Moti Nagar Delhi -15, New Delhi, ",,Delhi,Central Delhi,Delhi,,,,,9811630738,,,Satender singh,28.6607553,77.143173,Deepak Sharma,Jitender Rajokharia,3421383,ISOFF545,"DCCWS-KARAMPURA ROAD, MOTI NAGAR",NA,16-03-2018 15:46,169480,Maneesh Kumar,14-04-2018 13:01,Deepak Sharma,,,,62,Active,,DCCWS,Govt,"KARAMPURA ROAD, MOTI NAGAR",P0666,P0666,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No. 111 & 112, Pvc Market, Jwalapuri, New Del",,Delhi,New Delhi,Delhi,,,,,9811250756,,,dharmender,28.672425,77.0799879,Jitender Pal,Jitender Rajokharia,3421392,ISOFF554,"DCCWS-GTK ROAD, BAKAULI",NA,16-03-2018 15:46,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,62,Active,,DCCWS,Govt,"GTK ROAD, BAKAULI",,0,#N/A
274711,Rohit Kumars Routes,171026,"Shop No. 36,37 Plot No 13 And, Dwarka Phase - I Sector -6 Delhi, New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,0,0,Rohit Kumar,Jitender Rajokharia,3421403,ISOFF565,"DCCWS-DWARKA ,SEC.6",NA,16-03-2018 15:46,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,"DWARKA ,SEC.6",P0810,P0810,#N/A
274711,Rohit Kumars Routes,171026,"Shop No. A-47/142,Gulab Bagh, Uttam Nagar, Main Najafgarh Road, Delhi, Delhi, 110059",,Delhi,South West Delhi,Delhi,India,,,,,,,,0,0,Rohit Kumar,Jitender Rajokharia,3421408,ISOFF570,"DCCWS-GULAB BAGH , UTTAM NAGAR",NA,16-03-2018 15:46,169480,Maneesh Kumar,12-04-2018 19:42,Maneesh Kumar,,,,13,Active,,DCCWS,Govt,"GULAB BAGH , UTTAM NAGAR",,0,#N/A
